"ABI93039","566","Human","HA","H3N2","USA","N","1986","Influenza A virus (A/Memphis/2/1986(H3N2))","","","","c"
"ABO38241","566","Human","HA","H3N2","USA","N","1986","Influenza A virus (A/Memphis/3/1986(H3N2))","","","","c"
"AFG99237","566","Human","HA","H3N2","USA","N","1986","Influenza A virus (A/Colorado/2/1986(H3N2))","","","","c"
"ABF47550","566","Human","HA","H3N2","USA","N","1988","Influenza A virus (A/Memphis/8/1988(H3N2))","","","","c"
"ABB96509","566","Human","HA","H3N2","USA","N","1988","Influenza A virus (A/Memphis/13/1988(H3N2))","","","","c"
"ABD16593","566","Human","HA","H3N2","USA","N","1988","Influenza A virus (A/Memphis/5/1988(H3N2))","","","","c"
"ABD16582","566","Human","HA","H3N2","USA","N","1988","Influenza A virus (A/Memphis/15/1988(H3N2))","","","","c"
"AEM60069","566","Human","HA","H3N2","USA","N","1988","Influenza A virus (A/Memphis/3/1988(H3N2))","","","","c"
"AFG99259","566","Human","HA","H3N2","USA","N","1988","Influenza A virus (A/Atlanta/3572/1988(H3N2))","","","","c"
"AFH00747","566","Human","HA","H3N2","USA","N","1988","Influenza A virus (A/Oklahoma/5/1988(H3N2))","","","","c"
"AFG99303","566","Human","HA","H3N2","USA","N","1989","Influenza A virus (A/Atlanta/211/1989(H3N2))","","","","c"
"ABA43336","566","Human","HA","H3N2","USA","N","1990","Influenza A virus (A/Memphis/1/1990(H3N2))","","","","c"
"ABD16571","566","Human","HA","H3N2","USA","N","1990","Influenza A virus (A/Memphis/7/1990(H3N2))","","","","c"
"ABG37219","566","Human","HA","H3N2","USA","N","1990","Influenza A virus (A/Memphis/2/1990(H3N2))","","","","c"
"AFG99435","566","Human","HA","H3N2","USA","N","1990","Influenza A virus (A/Memphis/2/1990(H3N2))","","","","c"
"AFG99446","566","Human","HA","H3N2","USA","N","1990","Influenza A virus (A/Memphis/5/1990(H3N2))","","","","c"
"AFG99701","566","Human","HA","H3N2","USA","N","1992/04/03","Influenza A virus (A/Houston/56798/1992(H3N2))","","","","c"
"AFG99712","566","Human","HA","H3N2","USA","N","1992/04/03","Influenza A virus (A/Houston/56829/1992(H3N2))","","","","c"
"AFG99723","566","Human","HA","H3N2","USA","N","1992/04/03","Influenza A virus (A/Houston/56941/1992(H3N2))","","","","c"
"ABG88729","566","Human","HA","H3N2","USA","N","1993/01/16","Influenza A virus (A/New York/754/1993(H3N2))","50y","M","","c"
"ABG80414","566","Human","HA","H3N2","USA","N","1993/02/01","Influenza A virus (A/New York/779/1993(H3N2))","72y","F","","c"
"ABG48280","566","Human","HA","H3N2","USA","N","1993/02/02","Influenza A virus (A/New York/756/1993(H3N2))","18y","M","","c"
"ABG80403","566","Human","HA","H3N2","USA","N","1993/02/02","Influenza A virus (A/New York/778/1993(H3N2))","78y","F","","c"
"ABI30854","566","Human","HA","H3N2","USA","N","1993/02/02","Influenza A virus (A/New York/793/1993(H3N2))","89y","F","","c"
"ABG48291","566","Human","HA","H3N2","USA","N","1993/02/03","Influenza A virus (A/New York/758/1993(H3N2))","20y","F","","c"
"ABG48335","566","Human","HA","H3N2","USA","N","1993/02/04","Influenza A virus (A/New York/762/1993(H3N2))","93y","F","","c"
"ABI21387","566","Human","HA","H3N2","USA","N","1993/02/04","Influenza A virus (A/New York/790/1993(H3N2))","83y","F","","c"
"ABI21431","566","Human","HA","H3N2","USA","N","1993/02/04","Influenza A virus (A/New York/795/1993(H3N2))","85y","F","","c"
"ABG48313","566","Human","HA","H3N2","USA","N","1993/02/09","Influenza A virus (A/New York/760/1993(H3N2))","4m","M","","c"
"ABI21255","566","Human","HA","H3N2","USA","N","1993/02/15","Influenza A virus (A/New York/766/1993(H3N2))","32y","M","","c"
"ABI21321","566","Human","HA","H3N2","USA","N","1993/02/18","Influenza A virus (A/New York/776/1993(H3N2))","83y","M","","c"
"ABI30865","566","Human","HA","H3N2","USA","N","1993/02/18","Influenza A virus (A/New York/796/1993(H3N2))","86y","F","","c"
"ABG48357","566","Human","HA","H3N2","USA","N","1993/02/23","Influenza A virus (A/New York/764/1993(H3N2))","30y","M","","c"
"ABI21310","566","Human","HA","H3N2","USA","N","1993/02/25","Influenza A virus (A/New York/774/1993(H3N2))","79y","F","","c"
"ABI21365","566","Human","HA","H3N2","USA","N","1993/02/26","Influenza A virus (A/New York/788/1993(H3N2))","9y","M","","c"
"ABI21332","566","Human","HA","H3N2","USA","N","1993/03/02","Influenza A virus (A/New York/780/1993(H3N2))","95y","F","","c"
"ABI21486","566","Human","HA","H3N2","USA","N","1993/03/02","Influenza A virus (A/New York/802/1993(H3N2))","77y","F","","c"
"ABG48324","566","Human","HA","H3N2","USA","N","1993/03/03","Influenza A virus (A/New York/761/1993(H3N2))","76y","M","","c"
"ABG48368","566","Human","HA","H3N2","USA","N","1993/03/03","Influenza A virus (A/New York/765/1993(H3N2))","97y","F","","c"
"ABG80359","566","Human","HA","H3N2","USA","N","1993/03/04","Influenza A virus (A/New York/770/1993(H3N2))","74y","M","","c"
"ABI21420","566","Human","HA","H3N2","USA","N","1993/03/04","Influenza A virus (A/New York/794/1993(H3N2))","76y","M","","c"
"ABG48302","566","Human","HA","H3N2","USA","N","1993/03/08","Influenza A virus (A/New York/759/1993(H3N2))","90y","F","","c"
"ABI21266","566","Human","HA","H3N2","USA","N","1993/03/09","Influenza A virus (A/New York/768/1993(H3N2))","83y","M","","c"
"ABI21409","566","Human","HA","H3N2","USA","N","1993/03/09","Influenza A virus (A/New York/792/1993(H3N2))","85y","F","","c"
"ABI21453","566","Human","HA","H3N2","USA","N","1993/03/09","Influenza A virus (A/New York/798/1993(H3N2))","76y","M","","c"
"ABI21497","566","Human","HA","H3N2","USA","N","1993/03/09","Influenza A virus (A/New York/803/1993(H3N2))","99y","F","","c"
"ABI21288","566","Human","HA","H3N2","USA","N","1993/03/10","Influenza A virus (A/New York/772/1993(H3N2))","106y","F","","c"
"ABI21354","566","Human","HA","H3N2","USA","N","1993/03/10","Influenza A virus (A/New York/787/1993(H3N2))","103y","F","","c"
"ABI21464","566","Human","HA","H3N2","USA","N","1993/03/10","Influenza A virus (A/New York/799/1993(H3N2))","87y","M","","c"
"ABI21475","566","Human","HA","H3N2","USA","N","1993/03/10","Influenza A virus (A/New York/801/1993(H3N2))","82y","F","","c"
"ABG80381","566","Human","HA","H3N2","USA","N","1993/03/11","Influenza A virus (A/New York/775/1993(H3N2))","91y","M","","c"
"ABI21398","566","Human","HA","H3N2","USA","N","1993/03/11","Influenza A virus (A/New York/791/1993(H3N2))","91y","F","","c"
"ABJ09217","566","Human","HA","H3N2","USA","N","1993/03/11","Influenza A virus (A/New York/800/1993(H3N2))","72y","F","","c"
"ABG88740","566","Human","HA","H3N2","USA","N","1993/03/12","Influenza A virus (A/New York/755/1993(H3N2))","82y","M","","c"
"ABG80425","566","Human","HA","H3N2","USA","N","1993/03/16","Influenza A virus (A/New York/786/1993(H3N2))","1y","M","","c"
"ABI21277","566","Human","HA","H3N2","USA","N","1993/03/16","Influenza A virus (A/New York/769/1993(H3N2))","45y","M","","c"
"ABI21442","566","Human","HA","H3N2","USA","N","1993/03/16","Influenza A virus (A/New York/797/1993(H3N2))","79y","F","","c"
"ABG80392","566","Human","HA","H3N2","USA","N","1993/03/20","Influenza A virus (A/New York/777/1993(H3N2))","70y","M","","c"
"ABG48346","566","Human","HA","H3N2","USA","N","1993/03/26","Influenza A virus (A/New York/763/1993(H3N2))","","F","","c"
"ABG88751","566","Human","HA","H3N2","USA","N","1993/03/26","Influenza A virus (A/New York/781/1993(H3N2))","33y","M","","c"
"ABG88784","566","Human","HA","H3N2","USA","N","1993/03/26","Influenza A virus (A/New York/785/1993(H3N2))","73y","F","","c"
"ABI21244","566","Human","HA","H3N2","USA","N","1993/03/26","Influenza A virus (A/New York/757/1993(H3N2))","67y","M","","c"
"ABI21299","566","Human","HA","H3N2","USA","N","1993/03/31","Influenza A virus (A/New York/773/1993(H3N2))","83y","M","","c"
"ABG88773","566","Human","HA","H3N2","USA","N","1993/04/01","Influenza A virus (A/New York/783/1993(H3N2))","37y","F","","c"
"ABG88762","566","Human","HA","H3N2","USA","N","1993/04/03","Influenza A virus (A/New York/782/1993(H3N2))","93y","F","","c"
"ABG80348","566","Human","HA","H3N2","USA","N","1993/04/05","Influenza A virus (A/New York/767/1993(H3N2))","76y","F","","c"
"ABI21376","566","Human","HA","H3N2","USA","N","1993/04/05","Influenza A virus (A/New York/789/1993(H3N2))","2m","M","","c"
"ABG80370","566","Human","HA","H3N2","USA","N","1993/04/19","Influenza A virus (A/New York/771/1993(H3N2))","80y","F","","c"
"ABI21343","566","Human","HA","H3N2","USA","N","1993/04/19","Influenza A virus (A/New York/784/1993(H3N2))","89y","F","","c"
"ABG37351","566","Human","HA","H3N2","USA","N","1993/11/08","Influenza A virus (A/New York/751/1993(H3N2))","27y","F","","c"
"ABG47939","566","Human","HA","H3N2","USA","N","1993/12/02","Influenza A virus (A/New York/712/1993(H3N2))","2m","F","","c"
"ABG48038","566","Human","HA","H3N2","USA","N","1993/12/30","Influenza A virus (A/New York/752/1993(H3N2))","82y","F","","c"
"ABJ09140","566","Human","HA","H3N2","USA","N","1993/12/30","Influenza A virus (A/New York/706/1993(H3N2))","2y","M","","c"
"ABG88421","566","Human","HA","H3N2","USA","N","1994/01/02","Influenza A virus (A/New York/723/1994(H3N2))","31y","M","","c"
"ABK40678","566","Human","HA","H3N2","USA","N","1994/01/03","Influenza A virus (A/New York/704/1994(H3N2))","76y","F","","c"
"ABG67234","566","Human","HA","H3N2","USA","N","1994/01/04","Influenza A virus (A/New York/730/1994(H3N2))","1y","M","","c"
"ABG26934","566","Human","HA","H3N2","USA","N","1994/01/06","Influenza A virus (A/New York/732/1994(H3N2))","2m","M","","c"
"ABG47917","566","Human","HA","H3N2","USA","N","1994/01/06","Influenza A virus (A/New York/709/1994(H3N2))","65y","M","","c"
"ABG67245","566","Human","HA","H3N2","USA","N","1994/01/06","Influenza A virus (A/New York/734/1994(H3N2))","","F","","c"
"ABI20936","566","Human","HA","H3N2","USA","N","1994/01/07","Influenza A virus (A/New York/743/1994(H3N2))","99y","F","","c"
"ABI20925","566","Human","HA","H3N2","USA","N","1994/01/10","Influenza A virus (A/New York/742/1994(H3N2))","91y","F","","c"
"ABG26923","566","Human","HA","H3N2","USA","N","1994/01/11","Influenza A virus (A/New York/708/1994(H3N2))","87y","F","","c"
"ABG80161","566","Human","HA","H3N2","USA","N","1994/01/11","Influenza A virus (A/New York/749/1994(H3N2))","85y","M","","c"
"ABG47928","566","Human","HA","H3N2","USA","N","1994/01/12","Influenza A virus (A/New York/711/1994(H3N2))","90y","M","","c"
"ABG80139","566","Human","HA","H3N2","USA","N","1994/01/12","Influenza A virus (A/New York/747/1994(H3N2))","92y","M","","c"
"ABG47994","566","Human","HA","H3N2","USA","N","1994/01/13","Influenza A virus (A/New York/721/1994(H3N2))","26y","F","","c"
"ABG80117","566","Human","HA","H3N2","USA","N","1994/01/14","Influenza A virus (A/New York/714/1994(H3N2))","96y","F","","c"
"ABG88454","566","Human","HA","H3N2","USA","N","1994/01/14","Influenza A virus (A/New York/735/1994(H3N2))","80y","M","","c"
"ABG88498","566","Human","HA","H3N2","USA","N","1994/01/15","Influenza A virus (A/New York/740/1994(H3N2))","45y","M","","c"
"ABG47961","566","Human","HA","H3N2","USA","N","1994/01/17","Influenza A virus (A/New York/716/1994(H3N2))","88y","M","","c"
"ABG80150","566","Human","HA","H3N2","USA","N","1994/01/17","Influenza A virus (A/New York/748/1994(H3N2))","6m","M","","c"
"ABI20947","566","Human","HA","H3N2","USA","N","1994/01/18","Influenza A virus (A/New York/744/1994(H3N2))","70y","M","","c"
"ABI30389","566","Human","HA","H3N2","USA","N","1994/01/19","Influenza A virus (A/New York/717/1994(H3N2))","22y","F","","c"
"ABG47972","566","Human","HA","H3N2","USA","N","1994/01/20","Influenza A virus (A/New York/719/1994(H3N2))","28y","M","","c"
"ABG88465","566","Human","HA","H3N2","USA","N","1994/01/21","Influenza A virus (A/New York/736/1994(H3N2))","81y","F","","c"
"ABG47983","566","Human","HA","H3N2","USA","N","1994/01/24","Influenza A virus (A/New York/720/1994(H3N2))","78y","M","","c"
"ABG88520","566","Human","HA","H3N2","USA","N","1994/01/25","Influenza A virus (A/New York/750/1994(H3N2))","8y","M","","c"
"ABG88432","566","Human","HA","H3N2","USA","N","1994/01/27","Influenza A virus (A/New York/724/1994(H3N2))","15y","F","","c"
"ABG88443","566","Human","HA","H3N2","USA","N","1994/01/30","Influenza A virus (A/New York/725/1994(H3N2))","30y","F","","c"
"ABG48016","566","Human","HA","H3N2","USA","N","1994/01/31","Influenza A virus (A/New York/727/1994(H3N2))","95y","F","","c"
"ABG80073","566","Human","HA","H3N2","USA","N","1994/01/31","Influenza A virus (A/New York/705/1994(H3N2))","47y","F","","c"
"ABG48027","566","Human","HA","H3N2","USA","N","1994/02/01","Influenza A virus (A/New York/728/1994(H3N2))","3y","M","","c"
"ABI92324","566","Human","HA","H3N2","USA","N","1994/02/03","Influenza A virus (A/New York/737/1994(H3N2))","2m","F","","c"
"ABG88476","566","Human","HA","H3N2","USA","N","1994/02/04","Influenza A virus (A/New York/738/1994(H3N2))","79y","F","","c"
"ABF47858","566","Human","HA","H3N2","USA","N","1994/02/07","Influenza A virus (A/New York/733/1994(H3N2))","1y","M","","c"
"ABI20958","566","Human","HA","H3N2","USA","N","1994/02/07","Influenza A virus (A/New York/745/1994(H3N2))","8m","F","","c"
"ABG48005","566","Human","HA","H3N2","USA","N","1994/02/09","Influenza A virus (A/New York/726/1994(H3N2))","32y","F","","c"
"ABG80095","566","Human","HA","H3N2","USA","N","1994/02/09","Influenza A virus (A/New York/710/1994(H3N2))","11y","F","","c"
"ABG88410","566","Human","HA","H3N2","USA","N","1994/02/09","Influenza A virus (A/New York/718/1994(H3N2))","21y","M","","c"
"ABG80084","566","Human","HA","H3N2","USA","N","1994/02/10","Influenza A virus (A/New York/707/1994(H3N2))","1m","F","","c"
"ABG80106","566","Human","HA","H3N2","USA","N","1994/02/14","Influenza A virus (A/New York/713/1994(H3N2))","2y","F","","c"
"ABG88487","566","Human","HA","H3N2","USA","N","1994/02/14","Influenza A virus (A/New York/739/1994(H3N2))","","M","","c"
"ABG88531","566","Human","HA","H3N2","USA","N","1994/02/15","Influenza A virus (A/New York/753/1994(H3N2))","6y","F","","c"
"ABG80128","566","Human","HA","H3N2","USA","N","1994/02/21","Influenza A virus (A/New York/746/1994(H3N2))","2m","","","c"
"ABG67223","566","Human","HA","H3N2","USA","N","1994/02/25","Influenza A virus (A/New York/729/1994(H3N2))","1m","M","","c"
"ABG67212","566","Human","HA","H3N2","USA","N","1994/03/02","Influenza A virus (A/New York/722/1994(H3N2))","1y","M","","c"
"ABG88509","566","Human","HA","H3N2","USA","N","1994/03/03","Influenza A virus (A/New York/741/1994(H3N2))","76y","F","","c"
"ABI20914","566","Human","HA","H3N2","USA","N","1994/03/09","Influenza A virus (A/New York/731/1994(H3N2))","81y","F","","c"
"ABG47950","566","Human","HA","H3N2","USA","N","1994/07/29","Influenza A virus (A/New York/715/1994(H3N2))","2y","F","","c"
"ABG37230","566","Human","HA","H3N2","USA","N","1994/11/03","Influenza A virus (A/New York/654/1994(H3N2))","6y","M","","c"
"ABG79963","566","Human","HA","H3N2","USA","N","1994/11/17","Influenza A virus (A/New York/655/1994(H3N2))","23y","F","","c"
"ABG67157","566","Human","HA","H3N2","USA","N","1994/12/02","Influenza A virus (A/New York/657/1994(H3N2))","30y","F","","c"
"ABG37252","566","Human","HA","H3N2","USA","N","1994/12/08","Influenza A virus (A/New York/659/1994(H3N2))","18y","M","","c"
"ABI20903","566","Human","HA","H3N2","USA","N","1994/12/12","Influenza A virus (A/New York/688/1994(H3N2))","","","","c"
"ABG79974","566","Human","HA","H3N2","USA","N","1994/12/15","Influenza A virus (A/New York/661/1994(H3N2))","","M","","c"
"ABG37274","566","Human","HA","H3N2","USA","N","1994/12/16","Influenza A virus (A/New York/665/1994(H3N2))","5m","F","","c"
"ABG79985","566","Human","HA","H3N2","USA","N","1994/12/20","Influenza A virus (A/New York/663/1994(H3N2))","20y","F","","c"
"ABG26868","566","Human","HA","H3N2","USA","N","1994/12/30","Influenza A virus (A/New York/696/1994(H3N2))","1m","M","","c"
"AAZ74606","566","Human","HA","H3N2","USA","N","1995","Influenza A virus (A/Memphis/24/1995(H3N2))","","","","c"
"ABG80051","566","Human","HA","H3N2","USA","N","1995/01/03","Influenza A virus (A/New York/691/1995(H3N2))","1y","F","","c"
"ABG37296","566","Human","HA","H3N2","USA","N","1995/01/06","Influenza A virus (A/New York/671/1995(H3N2))","21y","F","","c"
"ABG80018","566","Human","HA","H3N2","USA","N","1995/01/08","Influenza A virus (A/New York/667/1995(H3N2))","72y","M","","c"
"ABG26901","566","Human","HA","H3N2","USA","N","1995/01/09","Influenza A virus (A/New York/702/1995(H3N2))","85y","M","","c"
"ABG37263","566","Human","HA","H3N2","USA","N","1995/01/09","Influenza A virus (A/New York/662/1995(H3N2))","84y","F","","c"
"ABG37285","566","Human","HA","H3N2","USA","N","1995/01/11","Influenza A virus (A/New York/669/1995(H3N2))","32y","F","","c"
"ABG67168","566","Human","HA","H3N2","USA","N","1995/01/11","Influenza A virus (A/New York/670/1995(H3N2))","88y","F","","c"
"ABG37307","566","Human","HA","H3N2","USA","N","1995/01/17","Influenza A virus (A/New York/672/1995(H3N2))","14y","M","","c"
"ABG26846","566","Human","HA","H3N2","USA","N","1995/01/18","Influenza A virus (A/New York/692/1995(H3N2))","21y","F","","c"
"ABG88388","566","Human","HA","H3N2","USA","N","1995/01/18","Influenza A virus (A/New York/690/1995(H3N2))","84y","M","","c"
"ABI20892","566","Human","HA","H3N2","USA","N","1995/01/18","Influenza A virus (A/New York/676/1995(H3N2))","1y","M","","c"
"ABG37318","566","Human","HA","H3N2","USA","N","1995/01/19","Influenza A virus (A/New York/674/1995(H3N2))","20y","","","c"
"ABG80040","566","Human","HA","H3N2","USA","N","1995/01/20","Influenza A virus (A/New York/678/1995(H3N2))","7y","M","","c"
"ABG88355","566","Human","HA","H3N2","USA","N","1995/01/20","Influenza A virus (A/New York/673/1995(H3N2))","","","","c"
"ABG47906","566","Human","HA","H3N2","USA","N","1995/01/22","Influenza A virus (A/New York/689/1995(H3N2))","89y","F","","c"
"ABG47873","566","Human","HA","H3N2","USA","N","1995/01/23","Influenza A virus (A/New York/684/1995(H3N2))","85y","F","","c"
"ABG26912","566","Human","HA","H3N2","USA","N","1995/01/24","Influenza A virus (A/New York/703/1995(H3N2))","","","","c"
"ABG67179","566","Human","HA","H3N2","USA","N","1995/01/24","Influenza A virus (A/New York/675/1995(H3N2))","19y","F","","c"
"ABG26890","566","Human","HA","H3N2","USA","N","1995/01/31","Influenza A virus (A/New York/698/1995(H3N2))","","","","c"
"ABG88377","566","Human","HA","H3N2","USA","N","1995/02/02","Influenza A virus (A/New York/686/1995(H3N2))","4y","M","","c"
"ABG47895","566","Human","HA","H3N2","USA","N","1995/02/06","Influenza A virus (A/New York/687/1995(H3N2))","90y","F","","c"
"ABG88399","566","Human","HA","H3N2","USA","N","1995/02/07","Influenza A virus (A/New York/699/1995(H3N2))","19y","F","","c"
"ABG80007","566","Human","HA","H3N2","USA","N","1995/02/08","Influenza A virus (A/New York/666/1995(H3N2))","","F","","c"
"ABK40645","566","Human","HA","H3N2","USA","N","1995/02/08","Influenza A virus (A/New York/680/1995(H3N2))","89y","F","","c"
"ABG26879","566","Human","HA","H3N2","USA","N","1995/02/10","Influenza A virus (A/New York/697/1995(H3N2))","59y","M","","c"
