"ABG88762","566","Human","HA","H3N2","USA","N","1993/04/03","Influenza A virus (A/New York/782/1993(H3N2))","93y","F","","c"
"ABG80348","566","Human","HA","H3N2","USA","N","1993/04/05","Influenza A virus (A/New York/767/1993(H3N2))","76y","F","","c"
"ABI21376","566","Human","HA","H3N2","USA","N","1993/04/05","Influenza A virus (A/New York/789/1993(H3N2))","2m","M","","c"
"ABG80370","566","Human","HA","H3N2","USA","N","1993/04/19","Influenza A virus (A/New York/771/1993(H3N2))","80y","F","","c"
"ABI21343","566","Human","HA","H3N2","USA","N","1993/04/19","Influenza A virus (A/New York/784/1993(H3N2))","89y","F","","c"
"ABG37351","566","Human","HA","H3N2","USA","N","1993/11/08","Influenza A virus (A/New York/751/1993(H3N2))","27y","F","","c"
"ABG47939","566","Human","HA","H3N2","USA","N","1993/12/02","Influenza A virus (A/New York/712/1993(H3N2))","2m","F","","c"
"ABG48038","566","Human","HA","H3N2","USA","N","1993/12/30","Influenza A virus (A/New York/752/1993(H3N2))","82y","F","","c"
"ABJ09140","566","Human","HA","H3N2","USA","N","1993/12/30","Influenza A virus (A/New York/706/1993(H3N2))","2y","M","","c"
"ABG88421","566","Human","HA","H3N2","USA","N","1994/01/02","Influenza A virus (A/New York/723/1994(H3N2))","31y","M","","c"
"ABK40678","566","Human","HA","H3N2","USA","N","1994/01/03","Influenza A virus (A/New York/704/1994(H3N2))","76y","F","","c"
"ABG67234","566","Human","HA","H3N2","USA","N","1994/01/04","Influenza A virus (A/New York/730/1994(H3N2))","1y","M","","c"
"ABG26934","566","Human","HA","H3N2","USA","N","1994/01/06","Influenza A virus (A/New York/732/1994(H3N2))","2m","M","","c"
"ABG47917","566","Human","HA","H3N2","USA","N","1994/01/06","Influenza A virus (A/New York/709/1994(H3N2))","65y","M","","c"
"ABG67245","566","Human","HA","H3N2","USA","N","1994/01/06","Influenza A virus (A/New York/734/1994(H3N2))","","F","","c"
"ABI20936","566","Human","HA","H3N2","USA","N","1994/01/07","Influenza A virus (A/New York/743/1994(H3N2))","99y","F","","c"
"ABI20925","566","Human","HA","H3N2","USA","N","1994/01/10","Influenza A virus (A/New York/742/1994(H3N2))","91y","F","","c"
"ABG26923","566","Human","HA","H3N2","USA","N","1994/01/11","Influenza A virus (A/New York/708/1994(H3N2))","87y","F","","c"
"ABG80161","566","Human","HA","H3N2","USA","N","1994/01/11","Influenza A virus (A/New York/749/1994(H3N2))","85y","M","","c"
"ABG47928","566","Human","HA","H3N2","USA","N","1994/01/12","Influenza A virus (A/New York/711/1994(H3N2))","90y","M","","c"
"ABG80139","566","Human","HA","H3N2","USA","N","1994/01/12","Influenza A virus (A/New York/747/1994(H3N2))","92y","M","","c"
"ABG47994","566","Human","HA","H3N2","USA","N","1994/01/13","Influenza A virus (A/New York/721/1994(H3N2))","26y","F","","c"
"ABG80117","566","Human","HA","H3N2","USA","N","1994/01/14","Influenza A virus (A/New York/714/1994(H3N2))","96y","F","","c"
"ABG88454","566","Human","HA","H3N2","USA","N","1994/01/14","Influenza A virus (A/New York/735/1994(H3N2))","80y","M","","c"
"ABG88498","566","Human","HA","H3N2","USA","N","1994/01/15","Influenza A virus (A/New York/740/1994(H3N2))","45y","M","","c"
"ABG47961","566","Human","HA","H3N2","USA","N","1994/01/17","Influenza A virus (A/New York/716/1994(H3N2))","88y","M","","c"
"ABG80150","566","Human","HA","H3N2","USA","N","1994/01/17","Influenza A virus (A/New York/748/1994(H3N2))","6m","M","","c"
"ABI20947","566","Human","HA","H3N2","USA","N","1994/01/18","Influenza A virus (A/New York/744/1994(H3N2))","70y","M","","c"
"ABI30389","566","Human","HA","H3N2","USA","N","1994/01/19","Influenza A virus (A/New York/717/1994(H3N2))","22y","F","","c"
"ABG47972","566","Human","HA","H3N2","USA","N","1994/01/20","Influenza A virus (A/New York/719/1994(H3N2))","28y","M","","c"
"ABG88465","566","Human","HA","H3N2","USA","N","1994/01/21","Influenza A virus (A/New York/736/1994(H3N2))","81y","F","","c"
"ABG47983","566","Human","HA","H3N2","USA","N","1994/01/24","Influenza A virus (A/New York/720/1994(H3N2))","78y","M","","c"
"ABG88520","566","Human","HA","H3N2","USA","N","1994/01/25","Influenza A virus (A/New York/750/1994(H3N2))","8y","M","","c"
"ABG88432","566","Human","HA","H3N2","USA","N","1994/01/27","Influenza A virus (A/New York/724/1994(H3N2))","15y","F","","c"
"ABG88443","566","Human","HA","H3N2","USA","N","1994/01/30","Influenza A virus (A/New York/725/1994(H3N2))","30y","F","","c"
"ABG48016","566","Human","HA","H3N2","USA","N","1994/01/31","Influenza A virus (A/New York/727/1994(H3N2))","95y","F","","c"
"ABG80073","566","Human","HA","H3N2","USA","N","1994/01/31","Influenza A virus (A/New York/705/1994(H3N2))","47y","F","","c"
"ABG48027","566","Human","HA","H3N2","USA","N","1994/02/01","Influenza A virus (A/New York/728/1994(H3N2))","3y","M","","c"
"ABI92324","566","Human","HA","H3N2","USA","N","1994/02/03","Influenza A virus (A/New York/737/1994(H3N2))","2m","F","","c"
"ABG88476","566","Human","HA","H3N2","USA","N","1994/02/04","Influenza A virus (A/New York/738/1994(H3N2))","79y","F","","c"
"ABF47858","566","Human","HA","H3N2","USA","N","1994/02/07","Influenza A virus (A/New York/733/1994(H3N2))","1y","M","","c"
"ABI20958","566","Human","HA","H3N2","USA","N","1994/02/07","Influenza A virus (A/New York/745/1994(H3N2))","8m","F","","c"
"ABG48005","566","Human","HA","H3N2","USA","N","1994/02/09","Influenza A virus (A/New York/726/1994(H3N2))","32y","F","","c"
"ABG80095","566","Human","HA","H3N2","USA","N","1994/02/09","Influenza A virus (A/New York/710/1994(H3N2))","11y","F","","c"
"ABG88410","566","Human","HA","H3N2","USA","N","1994/02/09","Influenza A virus (A/New York/718/1994(H3N2))","21y","M","","c"
"ABG80084","566","Human","HA","H3N2","USA","N","1994/02/10","Influenza A virus (A/New York/707/1994(H3N2))","1m","F","","c"
"ABG80106","566","Human","HA","H3N2","USA","N","1994/02/14","Influenza A virus (A/New York/713/1994(H3N2))","2y","F","","c"
"ABG88487","566","Human","HA","H3N2","USA","N","1994/02/14","Influenza A virus (A/New York/739/1994(H3N2))","","M","","c"
"ABG88531","566","Human","HA","H3N2","USA","N","1994/02/15","Influenza A virus (A/New York/753/1994(H3N2))","6y","F","","c"
"ABG80128","566","Human","HA","H3N2","USA","N","1994/02/21","Influenza A virus (A/New York/746/1994(H3N2))","2m","","","c"
"ABG67223","566","Human","HA","H3N2","USA","N","1994/02/25","Influenza A virus (A/New York/729/1994(H3N2))","1m","M","","c"
"ABG67212","566","Human","HA","H3N2","USA","N","1994/03/02","Influenza A virus (A/New York/722/1994(H3N2))","1y","M","","c"
"ABG88509","566","Human","HA","H3N2","USA","N","1994/03/03","Influenza A virus (A/New York/741/1994(H3N2))","76y","F","","c"
"ABI20914","566","Human","HA","H3N2","USA","N","1994/03/09","Influenza A virus (A/New York/731/1994(H3N2))","81y","F","","c"
"ABG47950","566","Human","HA","H3N2","USA","N","1994/07/29","Influenza A virus (A/New York/715/1994(H3N2))","2y","F","","c"
"ABG37230","566","Human","HA","H3N2","USA","N","1994/11/03","Influenza A virus (A/New York/654/1994(H3N2))","6y","M","","c"
"ABG79963","566","Human","HA","H3N2","USA","N","1994/11/17","Influenza A virus (A/New York/655/1994(H3N2))","23y","F","","c"
"ABG67157","566","Human","HA","H3N2","USA","N","1994/12/02","Influenza A virus (A/New York/657/1994(H3N2))","30y","F","","c"
"ABG37252","566","Human","HA","H3N2","USA","N","1994/12/08","Influenza A virus (A/New York/659/1994(H3N2))","18y","M","","c"
"ABI20903","566","Human","HA","H3N2","USA","N","1994/12/12","Influenza A virus (A/New York/688/1994(H3N2))","","","","c"
"ABG79974","566","Human","HA","H3N2","USA","N","1994/12/15","Influenza A virus (A/New York/661/1994(H3N2))","","M","","c"
"ABG37274","566","Human","HA","H3N2","USA","N","1994/12/16","Influenza A virus (A/New York/665/1994(H3N2))","5m","F","","c"
"ABG79985","566","Human","HA","H3N2","USA","N","1994/12/20","Influenza A virus (A/New York/663/1994(H3N2))","20y","F","","c"
"ABG26868","566","Human","HA","H3N2","USA","N","1994/12/30","Influenza A virus (A/New York/696/1994(H3N2))","1m","M","","c"
"ABG80051","566","Human","HA","H3N2","USA","N","1995/01/03","Influenza A virus (A/New York/691/1995(H3N2))","1y","F","","c"
"ABG37296","566","Human","HA","H3N2","USA","N","1995/01/06","Influenza A virus (A/New York/671/1995(H3N2))","21y","F","","c"
"ABG80018","566","Human","HA","H3N2","USA","N","1995/01/08","Influenza A virus (A/New York/667/1995(H3N2))","72y","M","","c"
"ABG26901","566","Human","HA","H3N2","USA","N","1995/01/09","Influenza A virus (A/New York/702/1995(H3N2))","85y","M","","c"
"ABG37263","566","Human","HA","H3N2","USA","N","1995/01/09","Influenza A virus (A/New York/662/1995(H3N2))","84y","F","","c"
"ABG37285","566","Human","HA","H3N2","USA","N","1995/01/11","Influenza A virus (A/New York/669/1995(H3N2))","32y","F","","c"
"ABG67168","566","Human","HA","H3N2","USA","N","1995/01/11","Influenza A virus (A/New York/670/1995(H3N2))","88y","F","","c"
"ABG37307","566","Human","HA","H3N2","USA","N","1995/01/17","Influenza A virus (A/New York/672/1995(H3N2))","14y","M","","c"
"ABG26846","566","Human","HA","H3N2","USA","N","1995/01/18","Influenza A virus (A/New York/692/1995(H3N2))","21y","F","","c"
"ABG88388","566","Human","HA","H3N2","USA","N","1995/01/18","Influenza A virus (A/New York/690/1995(H3N2))","84y","M","","c"
"ABI20892","566","Human","HA","H3N2","USA","N","1995/01/18","Influenza A virus (A/New York/676/1995(H3N2))","1y","M","","c"
"ABG37318","566","Human","HA","H3N2","USA","N","1995/01/19","Influenza A virus (A/New York/674/1995(H3N2))","20y","","","c"
"ABG80040","566","Human","HA","H3N2","USA","N","1995/01/20","Influenza A virus (A/New York/678/1995(H3N2))","7y","M","","c"
"ABG88355","566","Human","HA","H3N2","USA","N","1995/01/20","Influenza A virus (A/New York/673/1995(H3N2))","","","","c"
"ABG47906","566","Human","HA","H3N2","USA","N","1995/01/22","Influenza A virus (A/New York/689/1995(H3N2))","89y","F","","c"
"ABG47873","566","Human","HA","H3N2","USA","N","1995/01/23","Influenza A virus (A/New York/684/1995(H3N2))","85y","F","","c"
"ABG26912","566","Human","HA","H3N2","USA","N","1995/01/24","Influenza A virus (A/New York/703/1995(H3N2))","","","","c"
"ABG67179","566","Human","HA","H3N2","USA","N","1995/01/24","Influenza A virus (A/New York/675/1995(H3N2))","19y","F","","c"
"ABG26890","566","Human","HA","H3N2","USA","N","1995/01/31","Influenza A virus (A/New York/698/1995(H3N2))","","","","c"
"ABG88377","566","Human","HA","H3N2","USA","N","1995/02/02","Influenza A virus (A/New York/686/1995(H3N2))","4y","M","","c"
"ABG47895","566","Human","HA","H3N2","USA","N","1995/02/06","Influenza A virus (A/New York/687/1995(H3N2))","90y","F","","c"
"ABG88399","566","Human","HA","H3N2","USA","N","1995/02/07","Influenza A virus (A/New York/699/1995(H3N2))","19y","F","","c"
"ABG80007","566","Human","HA","H3N2","USA","N","1995/02/08","Influenza A virus (A/New York/666/1995(H3N2))","","F","","c"
"ABK40645","566","Human","HA","H3N2","USA","N","1995/02/08","Influenza A virus (A/New York/680/1995(H3N2))","89y","F","","c"
"ABG26879","566","Human","HA","H3N2","USA","N","1995/02/10","Influenza A virus (A/New York/697/1995(H3N2))","59y","M","","c"
"ABG80062","566","Human","HA","H3N2","USA","N","1995/02/14","Influenza A virus (A/New York/700/1995(H3N2))","15y","F","","c"
"ABG67190","566","Human","HA","H3N2","USA","N","1995/02/18","Influenza A virus (A/New York/677/1995(H3N2))","1y","F","","c"
"ABG80029","566","Human","HA","H3N2","USA","N","1995/02/18","Influenza A virus (A/New York/668/1995(H3N2))","","M","","c"
"ABK40656","566","Human","HA","H3N2","USA","N","1995/02/20","Influenza A virus (A/New York/681/1995(H3N2))","94y","F","","c"
"ABG37241","566","Human","HA","H3N2","USA","N","1995/02/21","Influenza A virus (A/New York/658/1995(H3N2))","36y","F","","c"
"ABK40667","566","Human","HA","H3N2","USA","N","1995/02/23","Influenza A virus (A/New York/701/1995(H3N2))","4m","M","","c"
"ABG67201","566","Human","HA","H3N2","USA","N","1995/03/01","Influenza A virus (A/New York/682/1995(H3N2))","87y","F","","c"
"ABG26857","566","Human","HA","H3N2","USA","N","1995/03/02","Influenza A virus (A/New York/695/1995(H3N2))","","M","","c"
"ABI20881","566","Human","HA","H3N2","USA","N","1995/03/02","Influenza A virus (A/New York/660/1995(H3N2))","1y","F","","c"
"ABG37329","566","Human","HA","H3N2","USA","N","1995/03/03","Influenza A virus (A/New York/679/1995(H3N2))","2y","M","","c"
"ABG88366","566","Human","HA","H3N2","USA","N","1995/03/03","Influenza A virus (A/New York/683/1995(H3N2))","75y","F","","c"
"ABG79996","566","Human","HA","H3N2","USA","N","1995/03/13","Influenza A virus (A/New York/664/1995(H3N2))","2m","F","","c"
"ABG37340","566","Human","HA","H3N2","USA","N","1995/03/21","Influenza A virus (A/New York/693/1995(H3N2))","52y","M","","c"
"ABE13595","566","Human","HA","H3N2","USA","N","1995/11/28","Influenza A virus (A/New York/606/1995(H3N2))","20y","F","","c"
"ABE14464","566","Human","HA","H3N2","USA","N","1995/12/08","Influenza A virus (A/New York/634/1995(H3N2))","19y","F","","c"
"ABE14063","566","Human","HA","H3N2","USA","N","1995/12/12","Influenza A virus (A/New York/628/1995(H3N2))","19y","M","","c"
"ABE15578","566","Human","HA","H3N2","USA","N","1995/12/14","Influenza A virus (A/New York/648/1995(H3N2))","88y","F","","c"
"ABE13617","566","Human","HA","H3N2","USA","N","1995/12/18","Influenza A virus (A/New York/609/1995(H3N2))","94y","F","","c"
"ABE13628","566","Human","HA","H3N2","USA","N","1995/12/18","Influenza A virus (A/New York/610/1995(H3N2))","83y","F","","c"
"ABG67667","566","Human","HA","H3N2","USA","N","1995/12/18","Influenza A virus (A/New York/639/1995(H3N2))","20y","M","","c"
"ABE13652","566","Human","HA","H3N2","USA","N","1995/12/19","Influenza A virus (A/New York/612/1995(H3N2))","22y","M","","c"
"ABG47851","566","Human","HA","H3N2","USA","N","1995/12/27","Influenza A virus (A/New York/647/1995(H3N2))","37y","M","","c"
"ABE13639","566","Human","HA","H3N2","USA","N","1995/12/28","Influenza A virus (A/New York/611/1995(H3N2))","5m","F","","c"
"ABE14019","566","Human","HA","H3N2","USA","N","1995/12/28","Influenza A virus (A/New York/618/1995(H3N2))","11y","M","","c"
"ABF47616","566","Human","HA","H3N2","USA","N","1995/12/29","Influenza A virus (A/New York/623/1995(H3N2))","1m","F","","c"
"ABG37197","566","Human","HA","H3N2","USA","N","1996/01/03","Influenza A virus (A/New York/641/1996(H3N2))","21y","F","","c"
"ABE14041","566","Human","HA","H3N2","USA","N","1996/01/08","Influenza A virus (A/New York/622/1996(H3N2))","89y","F","","c"
"ABE13824","566","Human","HA","H3N2","USA","N","1996/01/10","Influenza A virus (A/New York/613/1996(H3N2))","81y","F","","c"
"ABE14030","566","Human","HA","H3N2","USA","N","1996/01/10","Influenza A virus (A/New York/619/1996(H3N2))","80y","M","","c"
"ABE14052","566","Human","HA","H3N2","USA","N","1996/01/15","Influenza A virus (A/New York/625/1996(H3N2))","5m","M","","c"
"ABE14840","566","Human","HA","H3N2","USA","N","1996/01/17","Influenza A virus (A/New York/637/1996(H3N2))","87y","F","","c"
"ABG37175","566","Human","HA","H3N2","USA","N","1996/01/18","Influenza A virus (A/New York/635/1996(H3N2))","5m","F","","c"
"ABG37186","566","Human","HA","H3N2","USA","N","1996/01/22","Influenza A virus (A/New York/636/1996(H3N2))","7m","M","","c"
"ABG37153","566","Human","HA","H3N2","USA","N","1996/02/16","Influenza A virus (A/New York/624/1996(H3N2))","6m","M","","c"
"ABG37164","566","Human","HA","H3N2","USA","N","1996/03/01","Influenza A virus (A/New York/632/1996(H3N2))","60y","M","","c"
"ABE11911","566","Human","HA","H3N2","USA","N","1996/03/19","Influenza A virus (A/New York/617/1996(H3N2))","1y","F","","c"
"ABE13606","566","Human","HA","H3N2","USA","N","1996/04/01","Influenza A virus (A/New York/608/1996(H3N2))","18y","M","","c"
"ABG47862","566","Human","HA","H3N2","USA","N","1996/04/01","Influenza A virus (A/New York/652/1996(H3N2))","75y","F","","c"
"ABE14124","566","Human","HA","H3N2","USA","N","1996/04/04","Influenza A virus (A/New York/631/1996(H3N2))","18y","F","","c"
"ABD94844","566","Human","HA","H3N2","USA","N","1996/11/12","Influenza A virus (A/New York/563/1996(H3N2))","78y","F","","c"
"ABG88289","566","Human","HA","H3N2","USA","N","1996/11/12","Influenza A virus (A/New York/554/1996(H3N2))","18y","M","","c"
"ABD79233","566","Human","HA","H3N2","USA","N","1996/11/18","Influenza A virus (A/New York/587/1996(H3N2))","18y","F","","c"
"ABD94899","566","Human","HA","H3N2","USA","N","1996/11/18","Influenza A virus (A/New York/594/1996(H3N2))","17y","M","","c"
"ABG67135","566","Human","HA","H3N2","USA","N","1996/11/19","Influenza A virus (A/New York/556/1996(H3N2))","9y","F","","c"
"ABG26758","566","Human","HA","H3N2","USA","N","1996/11/21","Influenza A virus (A/New York/557/1996(H3N2))","12y","M","","c"
"ABG26769","566","Human","HA","H3N2","USA","N","1996/11/25","Influenza A virus (A/New York/559/1996(H3N2))","59y","M","","c"
"ABD79145","566","Human","HA","H3N2","USA","N","1996/12/02","Influenza A virus (A/New York/565/1996(H3N2))","6m","F","","c"
"ABD94866","566","Human","HA","H3N2","USA","N","1996/12/02","Influenza A virus (A/New York/582/1996(H3N2))","9m","F","","c"
"ABD94888","566","Human","HA","H3N2","USA","N","1996/12/04","Influenza A virus (A/New York/592/1996(H3N2))","19y","M","","c"
"ABD77851","566","Human","HA","H3N2","USA","N","1996/12/05","Influenza A virus (A/New York/580/1996(H3N2))","48y","F","","c"
"ABD94855","566","Human","HA","H3N2","USA","N","1996/12/05","Influenza A virus (A/New York/567/1996(H3N2))","21y","M","","c"
"ABD78126","566","Human","HA","H3N2","USA","N","1996/12/09","Influenza A virus (A/New York/593/1996(H3N2))","25y","F","","c"
"ABE13555","566","Human","HA","H3N2","USA","N","1996/12/09","Influenza A virus (A/New York/603/1996(H3N2))","65y","M","","c"
"ABI92291","566","Human","HA","H3N2","USA","N","1996/12/09","Influenza A virus (A/New York/601/1996(H3N2))","6m","M","","c"
"ABD79244","566","Human","HA","H3N2","USA","N","1996/12/10","Influenza A virus (A/New York/590/1996(H3N2))","41y","F","","c"
"ABD77840","566","Human","HA","H3N2","USA","N","1996/12/11","Influenza A virus (A/New York/568/1996(H3N2))","92y","F","","c"
"ABE12645","566","Human","HA","H3N2","USA","N","1996/12/12","Influenza A virus (A/New York/570/1996(H3N2))","89y","F","","c"
"ABD79200","566","Human","HA","H3N2","USA","N","1996/12/12","Influenza A virus (A/New York/574/1996(H3N2))","69y","M","","c"
"ABD94921","566","Human","HA","H3N2","USA","N","1996/12/12","Influenza A virus (A/New York/596/1996(H3N2))","71y","F","","c"
"ABE13076","566","Human","HA","H3N2","USA","N","1996/12/12","Influenza A virus (A/New York/572/1996(H3N2))","18y","M","","c"
"ABD94833","566","Human","HA","H3N2","USA","N","1996/12/13","Influenza A virus (A/New York/562/1996(H3N2))","","M","","c"
"ABF82695","566","Human","HA","H3N2","USA","N","1996/12/16","Influenza A virus (A/New York/599/1996(H3N2))","63y","F","","c"
"ABD79156","566","Human","HA","H3N2","USA","N","1996/12/17","Influenza A virus (A/New York/575/1996(H3N2))","81y","M","","c"
"ABG67146","566","Human","HA","H3N2","USA","N","1996/12/17","Influenza A virus (A/New York/598/1996(H3N2))","54y","F","","c"
"ABD77895","566","Human","HA","H3N2","USA","N","1996/12/18","Influenza A virus (A/New York/589/1996(H3N2))","61y","M","","c"
"ABD94910","566","Human","HA","H3N2","USA","N","1996/12/18","Influenza A virus (A/New York/595/1996(H3N2))","92y","M","","c"
"ABG37131","566","Human","HA","H3N2","USA","N","1996/12/18","Influenza A virus (A/New York/571/1996(H3N2))","66y","M","","c"
"ABD94877","566","Human","HA","H3N2","USA","N","1996/12/20","Influenza A virus (A/New York/591/1996(H3N2))","86y","F","","c"
"ABD77873","566","Human","HA","H3N2","USA","N","1996/12/21","Influenza A virus (A/New York/586/1996(H3N2))","1m","M","","c"
"ABE13471","566","Human","HA","H3N2","USA","N","1996/12/22","Influenza A virus (A/New York/561/1996(H3N2))","80y","M","","c"
"ABD77697","566","Human","HA","H3N2","USA","N","1996/12/23","Influenza A virus (A/New York/573/1996(H3N2))","91y","F","","c"
"ABD94932","566","Human","HA","H3N2","USA","N","1996/12/23","Influenza A virus (A/New York/600/1996(H3N2))","4m","M","","c"
"ABF47594","566","Human","HA","H3N2","USA","N","1996/12/23","Influenza A virus (A/New York/555/1996(H3N2))","86y","F","","c"
"ABF82706","566","Human","HA","H3N2","USA","N","1996/12/23","Influenza A virus (A/New York/602/1996(H3N2))","77y","M","","c"
"ABG37142","566","Human","HA","H3N2","USA","N","1996/12/24","Influenza A virus (A/New York/577/1996(H3N2))","65y","M","","c"
"ABE13323","566","Human","HA","H3N2","USA","N","1996/12/27","Influenza A virus (A/New York/578/1996(H3N2))","66y","F","","c"
"ABD77884","566","Human","HA","H3N2","USA","N","1996/12/28","Influenza A virus (A/New York/588/1996(H3N2))","88y","F","","c"
"ABD78115","566","Human","HA","H3N2","USA","N","1996/12/31","Influenza A virus (A/New York/584/1996(H3N2))","39y","F","","c"
"ABD79134","566","Human","HA","H3N2","USA","N","1997/01/02","Influenza A virus (A/New York/564/1997(H3N2))","90y","F","","c"
"ABD79167","566","Human","HA","H3N2","USA","N","1997/01/02","Influenza A virus (A/New York/579/1997(H3N2))","86y","F","","c"
"ABD77686","566","Human","HA","H3N2","USA","N","1997/01/03","Influenza A virus (A/New York/569/1997(H3N2))","89y","M","","c"
